 "pm20" , "pm20Label" , "life" , "nationality" , "activities" , "locations" , "count" ,
 "http://purl.org/pressemappe20/folder/pe/058541" , "Clark, William Henry" , "1876-1952" , "Großbritannien" , "Öffentliche Verwaltung; Public administration; Außenpolitik; Foreign policy" , "Südafrika; South Africa; Großbritannien; United Kingdom; Kanada; Canada" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/058541" , "Clark, William Henry" , "1876-1952" , "United Kingdom" , "Öffentliche Verwaltung; Public administration; Außenpolitik; Foreign policy" , "Südafrika; South Africa; Großbritannien; United Kingdom; Kanada; Canada" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/001474" , "Bennigsen, Rudolf von [Gouverneur]" , "1859-1912" , "Deutschland" , "Öffentliche Verwaltung; Public administration; Colonialism; Kolonialwesen" , "Deutsch-Ostafrika; German East Africa; Deutsch-Neuguinea; German New Guinea; Deutschland; Germany" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/001474" , "Bennigsen, Rudolf von [Gouverneur]" , "1859-1912" , "Germany" , "Öffentliche Verwaltung; Public administration; Colonialism; Kolonialwesen" , "Deutsch-Ostafrika; German East Africa; Deutsch-Neuguinea; German New Guinea; Deutschland; Germany" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/061864" , "Hoffmann, Gottfried Ernst" , "1898-?" , "Deutschland" , "Öffentliche Verwaltung; Public administration; Humanwissenschaft; Human science" , "Deutschland; Germany" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/061864" , "Hoffmann, Gottfried Ernst" , "1898-?" , "Germany" , "Öffentliche Verwaltung; Public administration; Humanwissenschaft; Human science" , "Deutschland; Germany" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/007116" , "Harbeck, Wilhelm" , "1862-1945" , "Deutschland" , "Öffentliche Verwaltung; Public administration; Politik; Politics" , "Deutschland; Germany; Hamburg; Hamburg" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/007116" , "Harbeck, Wilhelm" , "1862-1945" , "Germany" , "Öffentliche Verwaltung; Public administration; Politik; Politics" , "Deutschland; Germany; Hamburg; Hamburg" , "3" ,
 "http://purl.org/pressemappe20/folder/pe/032838" , "Thun, Ferdinand" , "*1921" , "Czechoslovakia" , "Außenpolitik; Foreign policy" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/032838" , "Thun, Ferdinand" , "*1921" , "Tschechoslowakei" , "Außenpolitik; Foreign policy" , "DDR; German Democratic Republic" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014690" , "Ritter, Karl" , "1883-1968" , "Deutschland" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014690" , "Ritter, Karl" , "1883-1968" , "Germany" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022110" , "Meyer, Ernst Wilhelm" , "1892-1969" , "Deutschland" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022110" , "Meyer, Ernst Wilhelm" , "1892-1969" , "Germany" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/029308" , "Seydoux de Clausonne, François" , "1905-1981" , "France" , "Außenpolitik; Foreign policy" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/029308" , "Seydoux de Clausonne, François" , "1905-1981" , "Frankreich" , "Außenpolitik; Foreign policy" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/017020" , "Steel, Christopher Eden" , "1903-1973" , "Großbritannien" , "Außenpolitik; Foreign policy" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/017020" , "Steel, Christopher Eden" , "1903-1973" , "United Kingdom" , "Außenpolitik; Foreign policy" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/023970" , "Rappard, William E." , "1883-1958" , "Schweiz" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/023970" , "Rappard, William E." , "1883-1958" , "Switzerland" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/035865" , "Torrenté, Henry de" , "1893-1962" , "Schweiz" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/035865" , "Torrenté, Henry de" , "1893-1962" , "Switzerland" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015126" , "Ruegger, Paul" , "1897-1988" , "Schweiz" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015126" , "Ruegger, Paul" , "1897-1988" , "Switzerland" , "Außenpolitik; Foreign policy" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006100" , "Gifford, Walter" , "1885-1966" , "USA" , "Außenpolitik; Foreign policy; Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006100" , "Gifford, Walter" , "1885-1966" , "United States" , "Außenpolitik; Foreign policy; Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001770" , "Bingham, Charles E." , ? , "USA" , "Außenpolitik; Foreign policy; Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001770" , "Bingham, Charles E." , ? , "United States" , "Außenpolitik; Foreign policy; Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022097" , "Mesta, Perle Skirvin" , "1890-1974" , "USA" , "Außenpolitik; Foreign policy; Gesellschaft; Society" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022097" , "Mesta, Perle Skirvin" , "1890-1974" , "United States" , "Außenpolitik; Foreign policy; Gesellschaft; Society" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/016281" , "Seelos, Gebhard" , "1901-1984" , "Deutschland" , "Außenpolitik; Foreign policy; Politik; Politics" , "Deutschland; Germany; Bayern; Bavaria" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/016281" , "Seelos, Gebhard" , "1901-1984" , "Germany" , "Außenpolitik; Foreign policy; Politik; Politics" , "Deutschland; Germany; Bayern; Bavaria" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013248" , "Parodi, Alexandre" , "1901-1979" , "France" , "Außenpolitik; Foreign policy; Öffentliche Verwaltung; Public administration" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013248" , "Parodi, Alexandre" , "1901-1979" , "Frankreich" , "Außenpolitik; Foreign policy; Öffentliche Verwaltung; Public administration" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007505" , "Hellauer, Josef" , "1871-1956" , "Deutschland" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007505" , "Hellauer, Josef" , "1871-1956" , "Germany" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014694" , "Rittershausen, Heinrich" , "1898-1984" , "Deutschland" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014694" , "Rittershausen, Heinrich" , "1898-1984" , "Germany" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007227" , "Hasenack, Wilhelm" , "1901-1984" , "Deutschland" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007227" , "Hasenack, Wilhelm" , "1901-1984" , "Germany" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/061880" , "Wall, Fritz" , "1911-?" , "Deutschland" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany; Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/061880" , "Wall, Fritz" , "1911-?" , "Germany" , "Betriebswirtschaftslehre; Industrial management" , "Deutschland; Germany; Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005213" , "Fischer, Gustav Adolf" , "1848-1886" , "Deutschland" , "Colonialism; Kolonialwesen" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005213" , "Fischer, Gustav Adolf" , "1848-1886" , "Germany" , "Colonialism; Kolonialwesen" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002723" , "Bugeaud de la Piconnerie, Thomas Robert" , "1784-1849" , "France" , "Colonialism; Kolonialwesen; Militär; Military" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002723" , "Bugeaud de la Piconnerie, Thomas Robert" , "1784-1849" , "Frankreich" , "Colonialism; Kolonialwesen; Militär; Military" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014324" , "Reichard, Paul" , "1854-1938" , "Deutschland" , "Colonialism; Kolonialwesen; Naturwissenschaft; Natural science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014324" , "Reichard, Paul" , "1854-1938" , "Germany" , "Colonialism; Kolonialwesen; Naturwissenschaft; Natural science" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007876" , "Hintrager, Oskar" , "1871-1960" , "Deutschland" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany; Deutsch-Südwestafrika; German South-West Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/007876" , "Hintrager, Oskar" , "1871-1960" , "Germany" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany; Deutsch-Südwestafrika; German South-West Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004269" , "Drummond Chaplin, Francis" , "1866-1933" , "Großbritannien" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Südrhodesien; Southern Rhodesia; Nordrhodesien; Northern Rhodesia" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004269" , "Drummond Chaplin, Francis" , "1866-1933" , "United Kingdom" , "Colonialism; Kolonialwesen; Öffentliche Verwaltung; Public administration" , "Großbritannien; United Kingdom; Südrhodesien; Southern Rhodesia; Nordrhodesien; Northern Rhodesia" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008227" , "Ho-Tung, Robert" , "1862-1956" , "Hong Kong" , "Economy; Wirtschaft" , "China; China" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008227" , "Ho-Tung, Robert" , "1862-1956" , "Hongkong" , "Economy; Wirtschaft" , "China; China" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/038048" , "Voigts, Gustav" , "1864-1934" , "Deutschland" , "Economy; Wirtschaft" , "Deutsch-Südwestafrika; German South-West Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/038048" , "Voigts, Gustav" , "1864-1934" , "Germany" , "Economy; Wirtschaft" , "Deutsch-Südwestafrika; German South-West Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000862" , "Baedeker <Familie>" , "1801-" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000862" , "Baedeker <Familie>" , "1801-" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010617" , "Kühlmann, Otto von" , "1834-1915" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010617" , "Kühlmann, Otto von" , "1834-1915" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013039" , "Opel, Adam" , "1837-1895" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013039" , "Opel, Adam" , "1837-1895" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022405" , "Nawatzki, Victor" , "1855-1940" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022405" , "Nawatzki, Victor" , "1855-1940" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011740" , "Lumm, Karl von" , "1864-1930" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011740" , "Lumm, Karl von" , "1864-1930" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006042" , "Gerwin, Karl" , "1867-?" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006042" , "Gerwin, Karl" , "1867-?" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014478" , "Reusch, Paul" , "1868-1956" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014478" , "Reusch, Paul" , "1868-1956" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012665" , "Münzinger, Adolf" , "1876-1962" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/012665" , "Münzinger, Adolf" , "1876-1962" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009523" , "Kiep, Louis Leisler" , "1884-1962" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009523" , "Kiep, Louis Leisler" , "1884-1962" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/033144" , "Ter Meer, Fritz" , "1884-1967" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/033144" , "Ter Meer, Fritz" , "1884-1967" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010569" , "Krupp von Bohlen und Halbach, Bertha" , "1886-1957" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010569" , "Krupp von Bohlen und Halbach, Bertha" , "1886-1957" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004804" , "Ernst, Friedrich" , "1889-1960" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004804" , "Ernst, Friedrich" , "1889-1960" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005652" , "Frohne, Edmund" , "1891-1971" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005652" , "Frohne, Edmund" , "1891-1971" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014808" , "Röhm, Ernst" , "1894-1955" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014808" , "Röhm, Ernst" , "1894-1955" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/035241" , "Tix, Arthur" , "1897-1971" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/035241" , "Tix, Arthur" , "1897-1971" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005232" , "Fischer, Richard" , "1897-?" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/005232" , "Fischer, Richard" , "1897-?" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022580" , "Nordhoff, Heinrich" , "1899-1968" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022580" , "Nordhoff, Heinrich" , "1899-1968" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/040586" , "Wurster, Carl" , "1900-1974" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/040586" , "Wurster, Carl" , "1900-1974" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013406" , "Pentzlin, Kurt" , "1903-1989" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013406" , "Pentzlin, Kurt" , "1903-1989" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014449" , "Rentrop, Wilhelm" , "1904-?" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014449" , "Rentrop, Wilhelm" , "1904-?" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006578" , "Gross, Herbert" , "1907-1976" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006578" , "Gross, Herbert" , "1907-1976" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011739" , "Lumière, Louis" , "1864-1948" , "France" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011739" , "Lumière, Louis" , "1864-1948" , "Frankreich" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013515" , "Peyerimhoff de Fontanelle, Henri de" , "1871-1953" , "France" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013515" , "Peyerimhoff de Fontanelle, Henri de" , "1871-1953" , "Frankreich" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000744" , "Auboin, Roger" , "1891-1974" , "France" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000744" , "Auboin, Roger" , "1891-1974" , "Frankreich" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015125" , "Rueff, Jacques" , "1896-1978" , "France" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/015125" , "Rueff, Jacques" , "1896-1978" , "Frankreich" , "Economy; Wirtschaft" , "Frankreich; France" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000885" , "Bagehot, Walter" , "1826-1877" , "Großbritannien" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000885" , "Bagehot, Walter" , "1826-1877" , "United Kingdom" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011528" , "Lipton, Thomas Johnstone" , "1850-1931" , "Großbritannien" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011528" , "Lipton, Thomas Johnstone" , "1850-1931" , "United Kingdom" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009391" , "Kemsley, James Gomer Berry" , "1883-1968 " , "Großbritannien" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/009391" , "Kemsley, James Gomer Berry" , "1883-1968 " , "United Kingdom" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019290" , "Mackintosh, Harold Vincent" , "1891-1964" , "Großbritannien" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/019290" , "Mackintosh, Harold Vincent" , "1891-1964" , "United Kingdom" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/038185" , "Turner, James" , "1908-1980" , "Großbritannien" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/038185" , "Turner, James" , "1908-1980" , "United Kingdom" , "Economy; Wirtschaft" , "Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001913" , "Blohm, Walther" , "1887-1963" , "Deutschland" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/001913" , "Blohm, Walther" , "1887-1963" , "Germany" , "Economy; Wirtschaft" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006358" , "Gordon, Donald" , "1901-1969" , "Großbritannien" , "Economy; Wirtschaft" , "Kanada; Canada" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/006358" , "Gordon, Donald" , "1901-1969" , "United Kingdom" , "Economy; Wirtschaft" , "Kanada; Canada" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/039806" , "Williamson, John Thoburn" , "1907-1958" , "Canada" , "Economy; Wirtschaft" , "Kanada; Canada" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/039806" , "Williamson, John Thoburn" , "1907-1958" , "Kanada" , "Economy; Wirtschaft" , "Kanada; Canada" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022888" , "Plesman, Albert" , "1889-1954" , "Netherlands" , "Economy; Wirtschaft" , "Niederlande; Netherlands" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/022888" , "Plesman, Albert" , "1889-1954" , "Niederlande" , "Economy; Wirtschaft" , "Niederlande; Netherlands" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/040344" , "Wingquist, Sven" , "1876-1953" , "Schweden" , "Economy; Wirtschaft" , "Schweden; Sweden" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/040344" , "Wingquist, Sven" , "1876-1953" , "Sweden" , "Economy; Wirtschaft" , "Schweden; Sweden" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002292" , "Boveri, Walter" , "1894-1972" , "Schweiz" , "Economy; Wirtschaft" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002292" , "Boveri, Walter" , "1894-1972" , "Switzerland" , "Economy; Wirtschaft" , "Schweiz; Switzerland" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003741" , "Davis, Edmund" , "1862-1939" , "Australia" , "Economy; Wirtschaft" , "Südafrika; South Africa; Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/003741" , "Davis, Edmund" , "1862-1939" , "Australien" , "Economy; Wirtschaft" , "Südafrika; South Africa; Großbritannien; United Kingdom" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000710" , "Astor, John Jakob" , "1763-1848" , "USA" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/000710" , "Astor, John Jakob" , "1763-1848" , "United States" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004938" , "Fairless, Benjamin F." , "1890-1962" , "USA" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/004938" , "Fairless, Benjamin F." , "1890-1962" , "United States" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/032041" , "Sulzberger, Arthur H." , "1891-1968" , "USA" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/032041" , "Sulzberger, Arthur H." , "1891-1968" , "United States" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008607" , "Jackson, Robert Houghwout" , "1892-1954" , "USA" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/008607" , "Jackson, Robert Houghwout" , "1892-1954" , "United States" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013239" , "Parker, Chauncey G." , "1898-1953" , "USA" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013239" , "Parker, Chauncey G." , "1898-1953" , "United States" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011688" , "Luce, Henry R." , "1898-1967" , "China" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/011688" , "Luce, Henry R." , "1898-1967" , "China" , "Economy; Wirtschaft" , "USA; United States" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010577" , "Kruse, Hans E. B." , "1891-1968" , "Deutschland" , "Economy; Wirtschaft; Politik; Politics" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/010577" , "Kruse, Hans E. B." , "1891-1968" , "Germany" , "Economy; Wirtschaft; Politik; Politics" , "Hamburg; Hamburg" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002618" , "Bruns, Gerhard" , "1889-?" , "Deutschland" , "Economy; Wirtschaft; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/002618" , "Bruns, Gerhard" , "1889-?" , "Germany" , "Economy; Wirtschaft; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014953" , "Roscher, Albrecht" , "1836-1860" , "Deutschland" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Ostafrika; East Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/014953" , "Roscher, Albrecht" , "1836-1860" , "Germany" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Ostafrika; East Africa" , "2" ,
 "http://purl.org/pressemappe20/folder/pe/013358" , "Pechuel-Loesche, Eduard" , "1840-1913" , "Deutschland" , "Geowissenschaft; Earth science; Colonialism; Kolonialwesen; Expedition; Exploration" , "Deutschland; Germany; Zentralafrika; Central Africa" , "2" ,
